status,cartolaDate,statementReference,paymentReference,alreadyInExistingDataset,cartolaAmount,metaReferenceTotal,difference,brand,invoiceDate,transactionId,campaignName,campaignAmount,allocatedCartolaToCampaign,legalEntity,comuna,project,pepCode,allocatedProjectAmount,mappingBrand,validation
MATCH,2026-04-08,0904 74987506098000247587067,XLX3TKR6E2,yes,600000,600000,0,Pilares,2026-04-30,26715351818152119-26573208419033131,FB_Pilares_Awareness,73119,73119,Pilares S.A,Marca,Vicuña Mackenna 7244,I-SVS-2131,10445,Pilares,OK
MATCH,2026-04-08,0904 74987506098000247587067,XLX3TKR6E2,yes,600000,600000,0,Pilares,2026-04-30,26715351818152119-26573208419033131,FB_AOL_GuillermoMann,12187,12187,Pilares S.A,Ñuñoa,Guillermo Mann,I-SVS-2250,12187,Pilares,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Advantage,34149,34149,Sociedad Comercializadora Metropolitana,AON,Coipue,I-STG-2229,17075,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Advantage,34149,34149,Consorcio Inmobiliario Macul,AON,Las Palmas,I-STG-2205,17074,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SantiagoSubsidio_LasPataguas,15669,15669,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,15669,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOT_SantiagoSubsidio_LasPataguas,50944,50944,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,50944,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SantiagoMedio_LosCoihues,16224,16224,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,16224,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOT_SantiagoMedio_LosCoihues,51496,51496,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,51496,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Awareness,96009,96009,Sociedad Comercializadora Metropolitana,Marca,Coipue,I-STG-2229,16002,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Awareness,96009,96009,Consorcio Inmobiliario Macul,Marca,Las Palmas,I-STG-2205,16002,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Awareness,96009,96009,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Las Pataguas,I-STG-2366,16002,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Awareness,96009,96009,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Los Coihues,I-STG-2325,16001,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Awareness,96009,96009,Pilares S.A,Marca,Marathon,I-SVS-2349,16001,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSantiago_Awareness,96009,96009,Inmobiliaria El Descubridor,Marca,Pajaritos,I-STG-2204,16001,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SantiagoMedio_Pajaritos,14635,14635,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,14635,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOT_SantiagoMedio_Pajaritos,51769,51769,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,51769,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SantiagoMedio_Marathon,16333,16333,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,16333,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOT_SantiagoMedio_Marathon,50708,50708,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,50708,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SantiagoMedio_Coipue,13213,13213,Sociedad Comercializadora Metropolitana,Macul,Coipue,I-STG-2229,13213,Socovesa Santiago,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Alto Maderos,I-SUR-2335,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Edificio Vértice,I-SUR-2297,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Icono,I-SUR-2334,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,N3,I-SUR-2331,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,O3,I-SUR-2373,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Origen,I-SUR-2346,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Parque Avellanos,I-SUR-2336,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Reserva Magallanes,I-SUR-2323,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_SocovesaSur_Advantage,66180,66180,Socovesa Sur S.A,AON,Terraza Mirador,I-SUR-2333,6618,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_CentroSur_NuevaToledo,3322,3322,Socovesa Sur S.A,Chillán,Nueva Toledo,I-SUR-2334,3322,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_CentroSur_PortaldelLibertadorVIII,4768,4768,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,4768,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOT_CentroSur_PortaldelLibertador,12688,12688,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,12688,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Alto Maderos,I-SUR-2335,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Edificio Vértice,I-SUR-2297,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,García Reyes,I-SUR-2283,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Icono,I-SUR-2372,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,N3,I-SUR-2331,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Nueva Toledo,I-SUR-2334,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,O3,I-SUR-2373,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Origen,I-SUR-2346,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Parque Avellanos,I-SUR-2336,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Portal Austral,I-SUR-2340,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Reserva Magallanes,I-SUR-2323,2691,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_Sur_Inversionista,34982,34982,Socovesa Sur S.A,Inversionista,Terraza Mirador,I-SUR-2333,2690,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_CentroSur_AltoMaderosll,4118,4118,Socovesa Sur S.A,Los Ángeles,Alto Maderos,I-SUR-2335,4118,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_CentroSur_ElAvellano_E2,4832,4832,Socovesa Sur S.A,Los Ángeles,Parque Avellanos,I-SUR-2336,4832,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SurAustral_PortalAustral,4334,4334,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,4334,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOT_SurAustral_PortalAustral,13053,13053,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,13053,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SurAustral_TerrazaMiradorII,3898,3898,Socovesa Sur S.A,Puerto Montt,Terraza Mirador,I-SUR-2333,3898,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_SurAustral_ReservaMagallanes,3660,3660,Socovesa Sur S.A,Punta Arenas,Reserva Magallanes,I-SUR-2323,3660,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_Sur_EdificioVertice,4594,4594,Socovesa Sur S.A,Temuco,Edificio Vértice,I-SUR-2297,4594,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_Sur_VistaNielol_N3,2639,2639,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,2639,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_Sur_ParqueOlimpia_O3,4679,4679,Socovesa Sur S.A,Temuco,O3,I-SUR-2373,4679,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_Sur_CasasEnElPortal,3709,3709,Socovesa Sur S.A,Temuco,Icono,I-SUR-2346,1855,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_Sur_CasasEnElPortal,3709,3709,Socovesa Sur S.A,Temuco,Origen,I-SUR-2346,1854,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOL_Sur_GarciaReyes,3763,3763,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,3763,Socovesa Sur,OK
MATCH,2026-04-09,0904 74987506099000800319220,JRNFJKV6E2,yes,600000,600000,0,Socovesa,2026-04-29,26468446066179923-26468446146179915,FB_AOT_Sur_GarciaReyes,13632,13632,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,13632,Socovesa Sur,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOL_Santiago_AlmagroPlus,8713,8713,Almagro S.A,Almagro Plus,Almagro Plus,I-ALM-2234,8713,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOL_Antofagasta_AlmagroTerra,16378,16378,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,16378,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOT_Antofagasta_AlmagroTerra,40125,40125,Almagro S.A,Antofagasta,Almagro Terra,I-ALM-2360,40125,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOL_Antofagasta_Indico,5650,5650,Almagro S.A,Antofagasta,Indico,I-ALM-1453,5650,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOL_Antofagasta_ParqueBrasil,8143,8143,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,8143,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOT_Antofagasta_ParqueBrasil,26865,26865,Almagro S.A,Antofagasta,Parque Brasil,I-ALM-2285,26865,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Madagascar,Blog,Almagro District,I-ALM-2399,223,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Arcilla Roja,Blog,Almagro Hub,I-ALM-2189,223,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Almagro Plus,I-ALM-2234,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Balance,I-ALM-2358,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Carrera 4,I-ALM-2275,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Indico,I-ALM-1453,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Insigne,I-ALM-2157,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Los Cactus,I-ALM-2342,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Lyon Bilbao,I-ALM-2211,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Arcilla Roja,Blog,PLP 1,I-ALM-2226,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Arcilla Roja,Blog,PLP 2,I-ALM-2306,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,Parque Brasil,I-ALM-2285,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Arcilla Roja,Blog,Rengo,I-ALM-2288,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Patrocinado_Blog,3110,3110,Almagro S.A,Blog,San Eugenio 2,I-ALM-2227,222,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOL_Santiago_LosCactus,8073,8073,Almagro S.A,Lo Barnechea,Los Cactus,I-ALM-2342,8073,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOL_Santiago_Insigne,9701,9701,Almagro S.A,Macul,Insigne,I-ALM-2157,9701,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_AOT_Santiago_Insigne,29657,29657,Almagro S.A,Macul,Insigne,I-ALM-2157,29657,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Awareness,78674,78674,Madagascar,Marca,Almagro District,I-ALM-2399,5620,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Awareness,78674,78674,Arcilla Roja,Marca,Almagro Hub,I-ALM-2189,5620,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Awareness,78674,78674,Almagro S.A,Marca,Almagro Plus,I-ALM-2234,5620,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Awareness,78674,78674,Almagro S.A,Marca,Balance,I-ALM-2358,5620,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Awareness,78674,78674,Almagro S.A,Marca,Carrera 4,I-ALM-2275,5620,Almagro,OK
MATCH,2026-04-09,1004 74987506099000918660093,QY33DMZ5E2,yes,600000,600000,0,Almagro Inmobiliaria,2026-04-30,26313305331688167-26318234251195269,FB_Almagro_Awareness,78674,78674,Almagro S.A,Marca,Indico,I-ALM-1453,5620,Almagro,OK
