month,brand,paymentDate,cartolaDate,paymentReference,statementReference,transactionId,campaignName,legalEntity,comuna,project,pepCode,campaignAmount,allocatedProjectAmount,cartolaAmountOriginal,cartolaAmountUsd,chargeAmountValidation,matchStatus,referenceTotalAmount,sourceCartola
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_AOT_SurAustral_PortalAustral,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,9777,9777,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_AOT_Sur_GarciaReyes,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,14158,14158,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_AOT_Sur_VistaNielol,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,12850,12850,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Advantage,Sociedad Comercializadora Metropolitana,AON,Coipue,I-STG-2229,36406,18203,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Advantage,Consorcio Inmobiliario Macul,AON,Las Palmas,I-STG-2205,36406,18203,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Awareness,Sociedad Comercializadora Metropolitana,Marca,Coipue,I-STG-2229,73252,12209,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Awareness,Consorcio Inmobiliario Macul,Marca,Las Palmas,I-STG-2205,73252,12209,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Awareness,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Las Pataguas,I-STG-2366,73252,12209,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Awareness,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Los Coihues,I-STG-2325,73252,12209,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Awareness,Pilares S.A,Marca,Marathon,I-SVS-2349,73252,12208,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSantiago_Awareness,Inmobiliaria El Descubridor,Marca,Pajaritos,I-STG-2204,73252,12208,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Alto Maderos,I-SUR-2335,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Edificio Vértice,I-SUR-2297,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Icono,I-SUR-2334,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,N3,I-SUR-2331,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Nueva Toledo,I-SUR-2334,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,O3,I-SUR-2373,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Origen,I-SUR-2346,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Parque Avellanos,I-SUR-2336,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Reserva Magallanes,I-SUR-2323,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Terraza Mirador,I-SUR-2333,61490,6149,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Alto Maderos,I-SUR-2335,28748,2212,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Edificio Vértice,I-SUR-2297,28748,2212,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,García Reyes,I-SUR-2283,28748,2212,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Icono,I-SUR-2372,28748,2212,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,N3,I-SUR-2331,28748,2212,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Nueva Toledo,I-SUR-2334,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,O3,I-SUR-2373,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Origen,I-SUR-2346,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,PDL,I-SUR-2372,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Parque Avellanos,I-SUR-2336,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Portal Austral,I-SUR-2340,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Reserva Magallanes,I-SUR-2323,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-02,02/06/2026,NW669S56E2,0206 74987506153000503939079,27202882542736266-27285298674494653,FB_Sur_Inversionista,Socovesa Sur S.A,Inversionista,Terraza Mirador,I-SUR-2333,28748,2211,600000,68856.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_CentroSur_AltoMaderosll,Socovesa Sur S.A,Los Ángeles,Alto Maderos,I-SUR-2335,2896,2896,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_CentroSur_ElAvellano_E2,Socovesa Sur S.A,Los Ángeles,Parque Avellanos,I-SUR-2336,3284,3284,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_CentroSur_NuevaToledo,Socovesa Sur S.A,Chillán,Nueva Toledo,I-SUR-2334,3998,3998,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_CentroSur_PortaldelLibertadorVIII,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,2920,2920,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SantiagoMedio_Coipue,Sociedad Comercializadora Metropolitana,Macul,Coipue,I-STG-2229,8887,8887,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SantiagoMedio_LosCoihues,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,14790,14790,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SantiagoMedio_Marathon,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,14002,14002,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SantiagoMedio_Pajaritos,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,18774,18774,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SantiagoMedio_PlazaMirador,INSOCO,La Florida,Plaza Mirador,I-STG-2391,8366,8366,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SantiagoSubsidio_LasPataguas,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,3336,3336,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SurAustral_PortalAustral,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,3095,3095,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SurAustral_ReservaMagallanes,Socovesa Sur S.A,Punta Arenas,Reserva Magallanes,I-SUR-2323,2275,2275,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_SurAustral_TerrazaMiradorII,Socovesa Sur S.A,Puerto Montt,Terraza Mirador,I-SUR-2333,2168,2168,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_Sur_CasasEnElPortal,Socovesa Sur S.A,Temuco,Icono,I-SUR-2346,3322,1661,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_Sur_CasasEnElPortal,Socovesa Sur S.A,Temuco,Origen,I-SUR-2346,3322,1661,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_Sur_EdificioVertice,Socovesa Sur S.A,Temuco,Edificio Vértice,I-SUR-2297,3074,3074,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_Sur_GarciaReyes,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,2828,2828,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_Sur_ParqueOlimpia_O3,Socovesa Sur S.A,Temuco,O3,I-SUR-2373,3362,3362,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOL_Sur_VistaNielol_N3,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,4475,4475,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_CentroSur_PortaldelLibertador,Socovesa Sur S.A,Chillán,PDL,I-SUR-2372,8636,8636,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_SantiagoMedio_LosCoihues,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Los Coihues,I-STG-2325,58661,58661,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_SantiagoMedio_Marathon,Pilares S.A,Ñuñoa,Marathon,I-SVS-2349,46823,46823,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_SantiagoMedio_Pajaritos,Inmobiliaria El Descubridor,Maipú,Pajaritos,I-STG-2204,58990,58990,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_SantiagoMedio_PlazaMirador,INSOCO,La Florida,Plaza Mirador,I-STG-2391,30133,30133,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_SantiagoSubsidio_LasPataguas,INMOBILIARIA ENCINAS DE PEÑALOLEN,Lampa,Las Pataguas,I-STG-2366,55219,55219,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_SurAustral_PortalAustral,Socovesa Sur S.A,Puerto Montt,Portal Austral,I-SUR-2340,9931,9931,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_Sur_GarciaReyes,Socovesa Sur S.A,Valdivia,García Reyes,I-SUR-2283,9309,9309,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_AOT_Sur_VistaNielol,Socovesa Sur S.A,Temuco,N3,I-SUR-2331,13657,13657,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Advantage,Sociedad Comercializadora Metropolitana,AON,Coipue,I-STG-2229,39819,19910,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Advantage,Consorcio Inmobiliario Macul,AON,Las Palmas,I-STG-2205,39819,19909,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Awareness,Sociedad Comercializadora Metropolitana,Marca,Coipue,I-STG-2229,72791,12132,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Awareness,Consorcio Inmobiliario Macul,Marca,Las Palmas,I-STG-2205,72791,12132,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Awareness,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Las Pataguas,I-STG-2366,72791,12132,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Awareness,INMOBILIARIA ENCINAS DE PEÑALOLEN,Marca,Los Coihues,I-STG-2325,72791,12132,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Awareness,Pilares S.A,Marca,Marathon,I-SVS-2349,72791,12132,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSantiago_Awareness,Inmobiliaria El Descubridor,Marca,Pajaritos,I-STG-2204,72791,12131,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Alto Maderos,I-SUR-2335,60895,6090,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Edificio Vértice,I-SUR-2297,60895,6090,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
2026-06,Socovesa,2026-06-03,03/06/2026,5A4LASV5E2,0306 74987506154000600737060,27235778226113367-27211848011839716,FB_SocovesaSur_Advantage,Socovesa Sur S.A,AON,Icono,I-SUR-2334,60895,6090,600000,69272.0,Coincide,Match cartola + proyecto,600000,Facturas Meta/Cartola TC/MovFacturadosInternacionales_94840000-6_9-6-2026.xls
