Nivel,Referencia solicitada,Mes,Razon social,Plataforma,Marca,Comuna,Proyecto,PEP,Nombre de campana,ID transaccion / N factura,Fecha de pago,N referencia,Codigo descripcion cobro,Desglose Cobro TC,Monto moneda origen,Monto US,Validacion monto,Monto real visible,Monto aperturado,Invoice ID,Invoice date,Reference type,Mapping brand,Matched,Split index,Split count
TOTAL CAMPANA,XLX3TKR6E2,2026-04,Pilares S.A,Meta,Pilares,La Florida,Rodriguez Velasco,I-SVS-2289,FB_AOL_RodriguezVelasco,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,12784.0,600000.0,666.36,Coincide,12784.0,,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,,1
Apertura,XLX3TKR6E2,2026-04,Pilares S.A,Meta,Pilares,La Florida,Rodriguez Velasco,I-SVS-2289,FB_AOL_RodriguezVelasco,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,12784.0,600000.0,666.36,Coincide,,12784.0,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,1,1
TOTAL CAMPANA,XLX3TKR6E2,2026-04,Arcilla Roja,Meta,Pilares,Santiago Centro,Franklin,I-ALM-2212,FB_AOL_Franklin,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,12674.0,600000.0,666.36,Coincide,12674.0,,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,,1
Apertura,XLX3TKR6E2,2026-04,Arcilla Roja,Meta,Pilares,Santiago Centro,Franklin,I-ALM-2212,FB_AOL_Franklin,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,12674.0,600000.0,666.36,Coincide,,12674.0,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,1,1
TOTAL CAMPANA,XLX3TKR6E2,2026-04,Pilares S.A,Meta,Pilares,Ñuñoa,Guillermo Mann,I-SVS-2250,FB_AOL_GuillermoMann,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,12187.0,600000.0,666.36,Coincide,12187.0,,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,,1
Apertura,XLX3TKR6E2,2026-04,Pilares S.A,Meta,Pilares,Ñuñoa,Guillermo Mann,I-SVS-2250,FB_AOL_GuillermoMann,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,12187.0,600000.0,666.36,Coincide,,12187.0,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,1,1
TOTAL CAMPANA,XLX3TKR6E2,2026-04,Pilares S.A,Meta,Pilares,La Florida,Vicuña Mackenna 7244,I-SVS-2131,FB_AOL_VicunaMackenna7244,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,11981.0,600000.0,666.36,Coincide,11981.0,,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,,1
Apertura,XLX3TKR6E2,2026-04,Pilares S.A,Meta,Pilares,La Florida,Vicuña Mackenna 7244,I-SVS-2131,FB_AOL_VicunaMackenna7244,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,11981.0,600000.0,666.36,Coincide,,11981.0,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,1,1
TOTAL CAMPANA,XLX3TKR6E2,2026-04,ICSA,Meta,Pilares,La Cisterna,Lo Ovalle,I-SVS-2296,FB_AOL_LoOvalle_E2,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,11664.0,600000.0,666.36,Coincide,11664.0,,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,,1
Apertura,XLX3TKR6E2,2026-04,ICSA,Meta,Pilares,La Cisterna,Lo Ovalle,I-SVS-2296,FB_AOL_LoOvalle_E2,26715351818152119-26573208419033131,2026-04-08,XLX3TKR6E2,XLX3TKR6E2,11664.0,600000.0,666.36,Coincide,,11664.0,meta-pilares-2026-04,2026-04-30,transactionId,Pilares,True,1,1
